FL_DATE,CARRIER,FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY_NEW,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY
1/3/2011,WN,1297,SJC,BUR,635,0,0,0,,
1/4/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/4/2011,WN,1297,SJC,BUR,635,0,0,0,,
1/5/2011,DL,1056,SJC,MSP,635,0,4,0,,
1/5/2011,WN,2903,SJC,SAN,635,0,0,0,,
1/6/2011,DL,1056,SJC,MSP,635,0,2,0,,
1/6/2011,WN,2903,SJC,SAN,635,2,1,0,,
1/7/2011,DL,1056,SJC,MSP,635,0,9,0,,
1/7/2011,WN,2903,SJC,SAN,635,4,1,0,,
1/8/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/8/2011,WN,3134,SJC,LAX,635,,,1,,
1/9/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/10/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/10/2011,WN,1170,SJC,DEN,635,12,0,0,,
1/10/2011,WN,712,SJC,LAX,635,0,0,0,,
1/11/2011,DL,1056,SJC,MSP,635,85,85,0,85,0
1/11/2011,WN,1170,SJC,DEN,635,0,0,0,,
1/11/2011,WN,712,SJC,LAX,635,0,0,0,,
1/12/2011,DL,1056,SJC,MSP,635,61,42,0,42,0
1/12/2011,WN,1170,SJC,DEN,635,3,0,0,,
1/12/2011,WN,712,SJC,LAX,635,1,0,0,,
1/13/2011,DL,1056,SJC,MSP,635,0,1,0,,
1/13/2011,WN,1170,SJC,DEN,635,1,0,0,,
1/13/2011,WN,712,SJC,LAX,635,0,0,0,,
1/14/2011,DL,1056,SJC,MSP,635,37,23,0,23,0
1/14/2011,WN,1170,SJC,DEN,635,0,0,0,,
1/14/2011,WN,712,SJC,LAX,635,0,0,0,,
1/15/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/17/2011,DL,1056,SJC,MSP,635,9,0,0,,
1/17/2011,WN,1170,SJC,DEN,635,11,1,0,,
1/17/2011,WN,712,SJC,LAX,635,19,12,0,,
1/18/2011,DL,1056,SJC,MSP,635,27,13,0,,
1/18/2011,WN,1170,SJC,DEN,635,1,0,0,,
1/18/2011,WN,712,SJC,LAX,635,4,0,0,,
1/19/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/19/2011,WN,1170,SJC,DEN,635,0,0,0,,
1/19/2011,WN,712,SJC,LAX,635,0,0,0,,
1/20/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/20/2011,WN,1170,SJC,DEN,635,0,0,0,,
1/20/2011,WN,712,SJC,LAX,635,0,0,0,,
1/21/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/21/2011,WN,1170,SJC,DEN,635,1,0,0,,
1/21/2011,WN,712,SJC,LAX,635,0,0,0,,
1/22/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/23/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/24/2011,DL,1056,SJC,MSP,635,0,8,0,,
1/24/2011,WN,1170,SJC,DEN,635,0,0,0,,
1/24/2011,WN,712,SJC,LAX,635,0,0,0,,
1/25/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/25/2011,WN,1170,SJC,DEN,635,1,0,0,,
1/25/2011,WN,712,SJC,LAX,635,0,0,0,,
1/26/2011,DL,1056,SJC,MSP,635,0,15,0,0,0
1/26/2011,WN,1170,SJC,DEN,635,0,0,0,,
1/26/2011,WN,712,SJC,LAX,635,0,0,0,,
1/27/2011,DL,1056,SJC,MSP,635,0,1,0,,
1/27/2011,WN,1170,SJC,DEN,635,1,0,0,,
1/27/2011,WN,712,SJC,LAX,635,0,0,0,,
1/28/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/28/2011,WN,1170,SJC,DEN,635,0,0,0,,
1/28/2011,WN,712,SJC,LAX,635,0,0,0,,
1/29/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/30/2011,DL,1056,SJC,MSP,635,0,0,0,,
1/31/2011,DL,1056,SJC,MSP,635,0,12,0,,
1/31/2011,WN,1170,SJC,DEN,635,0,11,0,,
1/31/2011,WN,712,SJC,LAX,635,0,0,0,,
1/1/2011,WN,3106,SJC,DEN,640,0,4,0,,
1/2/2011,WN,3338,SJC,SEA,640,4,0,0,,
1/3/2011,WN,122,SJC,LAX,640,0,0,0,,
1/4/2011,WN,122,SJC,LAX,640,1,0,0,,
1/5/2011,WN,973,SJC,DEN,640,13,21,0,13,0
1/6/2011,WN,973,SJC,DEN,640,0,18,0,0,0
1/7/2011,WN,973,SJC,DEN,640,1,1,0,,
1/8/2011,WN,3106,SJC,DEN,640,0,0,0,,
1/10/2011,WN,340,SJC,SNA,640,23,12,0,,
1/11/2011,WN,340,SJC,SNA,640,0,0,0,,
1/12/2011,WN,340,SJC,SNA,640,0,0,0,,
1/13/2011,WN,340,SJC,SNA,640,0,0,0,,
1/14/2011,WN,340,SJC,SNA,640,0,0,0,,
1/17/2011,WN,340,SJC,SNA,640,9,0,0,,
1/18/2011,WN,340,SJC,SNA,640,1,1,0,,
1/19/2011,WN,340,SJC,SNA,640,0,0,0,,
1/20/2011,WN,340,SJC,SNA,640,0,0,0,,
1/21/2011,WN,340,SJC,SNA,640,0,0,0,,
1/24/2011,WN,340,SJC,SNA,640,0,0,0,,
1/25/2011,WN,340,SJC,SNA,640,0,0,0,,
1/26/2011,WN,340,SJC,SNA,640,0,0,0,,
1/27/2011,WN,340,SJC,SNA,640,0,0,0,,
1/28/2011,WN,340,SJC,SNA,640,0,0,0,,
1/31/2011,WN,340,SJC,SNA,640,2,0,0,,
1/2/2011,AS,323,SJC,SEA,645,0,0,0,,
1/2/2011,WN,2469,SJC,ONT,645,7,0,0,,
1/3/2011,AS,323,SJC,SEA,645,0,0,0,,
1/4/2011,AS,323,SJC,SEA,645,0,0,0,,
1/5/2011,AS,323,SJC,SEA,645,0,0,0,,
1/6/2011,AS,323,SJC,SEA,645,0,6,0,,
1/7/2011,AS,323,SJC,SEA,645,0,0,0,,
1/8/2011,AS,323,SJC,SEA,645,0,0,0,,
1/9/2011,AS,323,SJC,SEA,645,0,0,0,,
1/10/2011,AS,323,SJC,SEA,645,0,30,0,0,0
1/11/2011,AS,323,SJC,SEA,645,0,0,0,,
1/12/2011,AS,323,SJC,SEA,645,0,0,0,,
1/13/2011,AS,323,SJC,SEA,645,0,0,0,,
1/14/2011,AS,323,SJC,SEA,645,0,0,0,,
1/15/2011,AS,323,SJC,SEA,645,0,8,0,,
1/16/2011,AS,323,SJC,SEA,645,0,0,0,,
1/17/2011,AS,323,SJC,SEA,645,0,0,0,,
1/18/2011,AS,323,SJC,SEA,645,0,0,0,,
1/19/2011,AS,323,SJC,SEA,645,0,1,0,,
1/20/2011,AS,323,SJC,SEA,645,0,0,0,,
1/21/2011,AS,323,SJC,SEA,645,0,0,0,,
1/22/2011,AS,323,SJC,SEA,645,0,0,0,,
1/23/2011,AS,323,SJC,SEA,645,0,0,0,,
1/24/2011,AS,323,SJC,SEA,645,0,0,0,,
1/25/2011,AS,323,SJC,SEA,645,0,0,0,,
1/26/2011,AS,323,SJC,SEA,645,0,0,0,,
1/27/2011,AS,323,SJC,SEA,645,0,3,0,,
1/28/2011,AS,323,SJC,SEA,645,0,0,0,,
1/29/2011,AS,323,SJC,SEA,645,0,0,0,,
1/30/2011,AS,323,SJC,SEA,645,0,0,0,,
1/31/2011,AS,323,SJC,SEA,645,0,0,0,,
1/2/2011,WN,1428,SJC,DEN,650,2,0,0,,
1/2/2011,WN,220,SJC,LAS,650,1,0,0,,
1/8/2011,WN,2044,SJC,SNA,655,0,0,0,,
1/5/2011,WN,3338,SJC,SEA,700,2,0,0,,
1/6/2011,WN,3338,SJC,SEA,700,0,0,0,,
1/7/2011,WN,3338,SJC,SEA,700,3,0,0,,
1/8/2011,WN,2129,SJC,BUR,700,0,0,0,,
1/15/2011,WN,2968,SJC,LAX,700,0,0,0,,
1/22/2011,WN,2968,SJC,LAX,700,0,0,0,,
1/29/2011,WN,2968,SJC,LAX,700,0,0,0,,
1/3/2011,WN,700,SJC,SNA,705,0,7,0,,
1/4/2011,WN,700,SJC,SNA,705,0,0,0,,
1/5/2011,WN,759,SJC,ONT,705,0,0,0,,
1/6/2011,WN,759,SJC,ONT,705,0,0,0,,
1/7/2011,WN,759,SJC,ONT,705,0,0,0,,
1/10/2011,WN,990,SJC,SEA,705,36,37,0,0,36
1/11/2011,WN,990,SJC,SEA,705,0,0,0,,
1/12/2011,WN,990,SJC,SEA,705,0,1,0,,
1/13/2011,WN,990,SJC,SEA,705,1,0,0,,
1/14/2011,WN,990,SJC,SEA,705,0,0,0,,
1/15/2011,WN,2635,SJC,SAN,705,0,0,0,,
1/17/2011,WN,990,SJC,SEA,705,11,29,0,11,0
1/18/2011,WN,990,SJC,SEA,705,0,0,0,,
1/19/2011,WN,990,SJC,SEA,705,0,6,0,,
1/20/2011,WN,990,SJC,SEA,705,0,1,0,,
1/21/2011,WN,990,SJC,SEA,705,0,0,0,,
1/22/2011,WN,2635,SJC,SAN,705,0,0,0,,
1/24/2011,WN,990,SJC,SEA,705,0,0,0,,
1/25/2011,WN,990,SJC,SEA,705,0,3,0,,
1/26/2011,WN,990,SJC,SEA,705,0,0,0,,
1/27/2011,WN,990,SJC,SEA,705,0,21,0,0,0
1/28/2011,WN,990,SJC,SEA,705,47,30,0,0,30
1/29/2011,WN,2635,SJC,SAN,705,0,0,0,,
1/31/2011,WN,990,SJC,SEA,705,0,8,0,,
1/3/2011,WN,1334,SJC,LAX,715,0,0,0,,
1/4/2011,WN,1334,SJC,LAX,715,0,0,0,,
1/15/2011,WN,2952,SJC,BUR,715,0,0,0,,
1/22/2011,WN,2952,SJC,BUR,715,0,0,0,,
1/29/2011,WN,2952,SJC,BUR,715,0,0,0,,
1/9/2011,WN,154,SJC,LAX,720,0,0,0,,
1/10/2011,WN,154,SJC,LAX,720,4,4,0,,
1/11/2011,WN,154,SJC,LAX,720,0,0,0,,
1/12/2011,WN,154,SJC,LAX,720,0,7,0,,
1/13/2011,WN,154,SJC,LAX,720,0,3,0,,
1/14/2011,WN,154,SJC,LAX,720,0,0,0,,
1/15/2011,WN,1710,SJC,LAS,720,0,0,0,,
1/16/2011,WN,154,SJC,LAX,720,0,0,0,,
1/17/2011,WN,154,SJC,LAX,720,0,16,0,0,0
1/18/2011,WN,154,SJC,LAX,720,4,49,0,0,0
1/19/2011,WN,154,SJC,LAX,720,0,0,0,,
1/20/2011,WN,154,SJC,LAX,720,0,0,0,,
1/21/2011,WN,154,SJC,LAX,720,0,0,0,,
1/22/2011,WN,1710,SJC,LAS,720,0,0,0,,
1/23/2011,WN,154,SJC,LAX,720,0,0,0,,
1/24/2011,WN,154,SJC,LAX,720,0,0,0,,
1/25/2011,WN,154,SJC,LAX,720,0,0,0,,
1/26/2011,WN,154,SJC,LAX,720,0,0,0,,
1/27/2011,WN,154,SJC,LAX,720,1,1,0,,
1/28/2011,WN,154,SJC,LAX,720,1,14,0,,
1/29/2011,WN,1710,SJC,LAS,720,1,4,0,,
1/30/2011,WN,154,SJC,LAX,720,2,0,0,,
1/31/2011,WN,154,SJC,LAX,720,0,0,0,,
1/5/2011,UA,848,SJC,DEN,722,0,0,0,,
1/6/2011,UA,848,SJC,DEN,722,0,0,0,,
1/7/2011,UA,848,SJC,DEN,722,0,0,0,,
1/10/2011,UA,848,SJC,DEN,722,0,0,0,,
1/11/2011,UA,848,SJC,DEN,722,4,0,0,,
1/12/2011,UA,848,SJC,DEN,722,0,0,0,,
1/13/2011,UA,848,SJC,DEN,722,0,0,0,,
1/14/2011,UA,848,SJC,DEN,722,10,8,0,,
1/17/2011,UA,848,SJC,DEN,722,0,59,0,0,0
1/18/2011,UA,848,SJC,DEN,722,13,41,0,13,0
1/19/2011,UA,848,SJC,DEN,722,0,0,0,,
1/20/2011,UA,848,SJC,DEN,722,0,0,0,,
1/21/2011,UA,848,SJC,DEN,722,0,0,0,,
1/24/2011,UA,848,SJC,DEN,722,0,1,0,,
1/25/2011,UA,848,SJC,DEN,722,0,0,0,,
1/26/2011,UA,848,SJC,DEN,722,0,0,0,,
1/27/2011,UA,848,SJC,DEN,722,0,0,0,,
1/28/2011,UA,848,SJC,DEN,722,0,4,0,,
1/31/2011,UA,848,SJC,DEN,722,,,1,,
1/4/2011,UA,848,SJC,DEN,727,0,10,0,,
1/1/2011,AA,828,SJC,ORD,730,0,0,0,,
1/1/2011,WN,1030,SJC,LAS,730,0,0,0,,
1/2/2011,AA,828,SJC,ORD,730,2,0,0,,
1/3/2011,AA,828,SJC,ORD,730,0,0,0,,
1/3/2011,WN,1632,SJC,LAS,730,1,8,0,,
1/4/2011,AA,828,SJC,ORD,730,0,0,0,,
1/4/2011,WN,1632,SJC,LAS,730,7,9,0,,
1/5/2011,AA,828,SJC,ORD,730,0,1,0,,
1/5/2011,WN,1030,SJC,LAS,730,5,0,0,,
1/6/2011,AA,828,SJC,ORD,730,0,2,0,,
1/6/2011,WN,1030,SJC,LAS,730,0,0,0,,
1/7/2011,AA,828,SJC,ORD,730,0,0,0,,
1/7/2011,WN,1030,SJC,LAS,730,0,0,0,,
1/8/2011,AA,828,SJC,ORD,730,0,0,0,,
1/8/2011,WN,1030,SJC,LAS,730,0,0,0,,
1/9/2011,AA,828,SJC,ORD,730,1,0,0,,
1/9/2011,WN,729,SJC,LAS,730,0,0,0,,
1/10/2011,AA,828,SJC,ORD,730,0,0,0,,
1/10/2011,WN,729,SJC,LAS,730,17,16,0,0,16
1/11/2011,AA,828,SJC,ORD,730,5,23,0,0,0
1/11/2011,WN,729,SJC,LAS,730,0,5,0,,
1/12/2011,AA,828,SJC,ORD,730,0,0,0,,
1/12/2011,WN,729,SJC,LAS,730,0,15,0,0,0
1/13/2011,AA,828,SJC,ORD,730,0,0,0,,
1/13/2011,WN,729,SJC,LAS,730,4,5,0,,
1/14/2011,AA,828,SJC,ORD,730,0,2,0,,
1/14/2011,WN,729,SJC,LAS,730,2,3,0,,
1/15/2011,AA,828,SJC,ORD,730,0,0,0,,
1/16/2011,AA,828,SJC,ORD,730,0,0,0,,
1/16/2011,WN,729,SJC,LAS,730,0,0,0,,
1/17/2011,AA,828,SJC,ORD,730,3,11,0,,
1/17/2011,WN,729,SJC,LAS,730,4,5,0,,
1/18/2011,AA,828,SJC,ORD,730,16,46,0,16,0
1/18/2011,WN,729,SJC,LAS,730,1,41,0,0,0
1/19/2011,AA,828,SJC,ORD,730,0,0,0,,
1/19/2011,WN,729,SJC,LAS,730,3,4,0,,
1/20/2011,AA,828,SJC,ORD,730,0,0,0,,
1/20/2011,WN,729,SJC,LAS,730,0,2,0,,
1/21/2011,AA,828,SJC,ORD,730,0,0,0,,
1/21/2011,WN,729,SJC,LAS,730,0,2,0,,
1/22/2011,AA,828,SJC,ORD,730,0,0,0,,
1/23/2011,AA,828,SJC,ORD,730,0,0,0,,
1/23/2011,WN,729,SJC,LAS,730,0,0,0,,
1/24/2011,AA,828,SJC,ORD,730,0,36,0,0,0
1/24/2011,WN,729,SJC,LAS,730,4,0,0,,
1/25/2011,AA,828,SJC,ORD,730,0,7,0,,
1/25/2011,WN,729,SJC,LAS,730,4,3,0,,
1/26/2011,AA,828,SJC,ORD,730,0,35,0,0,0
1/26/2011,WN,729,SJC,LAS,730,0,1,0,,
1/27/2011,AA,828,SJC,ORD,730,0,23,0,0,0
1/27/2011,WN,729,SJC,LAS,730,0,4,0,,
1/28/2011,AA,828,SJC,ORD,730,0,0,0,,
1/28/2011,WN,729,SJC,LAS,730,12,14,0,,
1/29/2011,AA,828,SJC,ORD,730,0,0,0,,
1/30/2011,AA,828,SJC,ORD,730,87,68,0,68,0
1/30/2011,WN,729,SJC,LAS,730,0,5,0,,
1/31/2011,AA,828,SJC,ORD,730,0,0,0,,
1/31/2011,WN,729,SJC,LAS,730,0,0,0,,
1/9/2011,UA,848,SJC,DEN,732,0,0,0,,
1/16/2011,UA,848,SJC,DEN,732,0,7,0,,
1/23/2011,UA,848,SJC,DEN,732,0,0,0,,
1/30/2011,UA,848,SJC,DEN,732,0,0,0,,
1/2/2011,WN,3381,SJC,PHX,735,21,10,0,,
1/3/2011,WN,1091,SJC,ONT,735,76,68,0,68,0
1/3/2011,WN,1060,SJC,SEA,735,16,1,0,,
1/4/2011,WN,1091,SJC,ONT,735,4,0,0,,
1/4/2011,WN,1060,SJC,SEA,735,8,7,0,,
1/5/2011,WN,327,SJC,BUR,740,7,7,0,,
1/6/2011,WN,327,SJC,BUR,740,1,0,0,,
1/7/2011,WN,327,SJC,BUR,740,0,0,0,,
1/1/2011,WN,253,SJC,RNO,745,0,28,0,0,0
1/3/2011,WN,3508,SJC,PHX,745,0,0,0,,
1/4/2011,WN,3508,SJC,PHX,745,0,6,0,,
1/8/2011,WN,1932,SJC,RNO,745,0,30,0,0,0
1/10/2011,WN,900,SJC,RNO,745,0,0,0,,
1/11/2011,WN,900,SJC,RNO,745,0,0,0,,
1/12/2011,WN,900,SJC,RNO,745,2,0,0,,
1/13/2011,WN,900,SJC,RNO,745,0,0,0,,
1/14/2011,WN,900,SJC,RNO,745,17,12,0,,
1/17/2011,WN,900,SJC,RNO,745,,,1,,
1/18/2011,WN,900,SJC,RNO,745,6,36,0,0,6
1/19/2011,WN,900,SJC,RNO,745,1,7,0,,
1/20/2011,WN,900,SJC,RNO,745,0,0,0,,
1/21/2011,WN,900,SJC,RNO,745,0,0,0,,
1/24/2011,WN,900,SJC,RNO,745,1,0,0,,
1/25/2011,WN,900,SJC,RNO,745,0,0,0,,
1/26/2011,WN,900,SJC,RNO,745,0,1,0,,
1/27/2011,WN,900,SJC,RNO,745,0,0,0,,
1/28/2011,WN,900,SJC,RNO,745,,,1,,
1/31/2011,WN,900,SJC,RNO,745,0,0,0,,
1/2/2011,WN,3435,SJC,SNA,755,1,0,0,,
1/10/2011,WN,427,SJC,PHX,755,1,0,0,,
1/11/2011,WN,427,SJC,PHX,755,0,0,0,,
1/12/2011,WN,427,SJC,PHX,755,0,0,0,,
1/13/2011,WN,427,SJC,PHX,755,0,0,0,,
1/14/2011,WN,427,SJC,PHX,755,40,33,0,33,0
1/15/2011,WN,1691,SJC,ONT,755,3,4,0,,
1/17/2011,WN,427,SJC,PHX,755,,,1,,
1/18/2011,WN,427,SJC,PHX,755,57,48,0,0,38
1/19/2011,WN,427,SJC,PHX,755,0,0,0,,
1/20/2011,WN,427,SJC,PHX,755,0,0,0,,
1/21/2011,WN,427,SJC,PHX,755,5,0,0,,
1/22/2011,WN,1691,SJC,ONT,755,0,0,0,,
1/24/2011,WN,427,SJC,PHX,755,0,0,0,,
1/25/2011,WN,427,SJC,PHX,755,5,0,0,,
1/26/2011,WN,427,SJC,PHX,755,0,0,0,,
1/27/2011,WN,427,SJC,PHX,755,0,0,0,,
1/28/2011,WN,427,SJC,PHX,755,7,1,0,,
1/29/2011,WN,1691,SJC,ONT,755,0,4,0,,
1/31/2011,WN,427,SJC,PHX,755,1,0,0,,
1/2/2011,WN,254,SJC,SAN,800,20,14,0,,
1/5/2011,WN,1147,SJC,PDX,800,0,0,0,,
1/5/2011,WN,637,SJC,PHX,800,0,0,0,,
1/6/2011,WN,1147,SJC,PDX,800,0,0,0,,
1/6/2011,WN,637,SJC,PHX,800,3,0,0,,
1/7/2011,WN,1147,SJC,PDX,800,0,4,0,,
1/7/2011,WN,637,SJC,PHX,800,0,0,0,,
1/8/2011,WN,2452,SJC,SAN,800,15,8,0,,
1/8/2011,UA,848,SJC,DEN,802,0,0,0,,
1/15/2011,UA,848,SJC,DEN,802,0,0,0,,
1/22/2011,UA,848,SJC,DEN,802,0,0,0,,
1/29/2011,UA,848,SJC,DEN,802,0,0,0,,
1/1/2011,WN,2580,SJC,SEA,805,0,0,0,,
1/8/2011,WN,2580,SJC,SEA,805,0,0,0,,
1/10/2011,WN,3287,SJC,SAN,805,3,0,0,,
1/11/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/12/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/13/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/14/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/17/2011,WN,3287,SJC,SAN,805,,,1,,
1/18/2011,WN,3287,SJC,SAN,805,19,16,0,0,16
1/19/2011,WN,3287,SJC,SAN,805,70,66,0,0,66
1/20/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/21/2011,WN,3287,SJC,SAN,805,3,0,0,,
1/24/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/25/2011,WN,3287,SJC,SAN,805,28,24,0,21,0
1/26/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/27/2011,WN,3287,SJC,SAN,805,0,0,0,,
1/28/2011,WN,3287,SJC,SAN,805,30,35,0,0,0
1/31/2011,WN,3287,SJC,SAN,805,4,0,0,,
1/2/2011,WN,3156,SJC,PDX,815,9,0,0,,
1/3/2011,WN,3147,SJC,RNO,815,3,10,0,,
1/3/2011,WN,526,SJC,SAN,815,0,0,0,,
1/4/2011,WN,3147,SJC,RNO,815,6,1,0,,
1/4/2011,WN,526,SJC,SAN,815,0,33,0,0,0
1/5/2011,WN,2102,SJC,SNA,815,0,0,0,,
1/6/2011,WN,2102,SJC,SNA,815,0,0,0,,
1/7/2011,WN,2102,SJC,SNA,815,0,0,0,,
1/15/2011,WN,1382,SJC,SAN,815,0,0,0,,
1/22/2011,WN,1382,SJC,SAN,815,0,0,0,,
1/29/2011,WN,1382,SJC,SAN,815,0,0,0,,
1/1/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/2/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/2/2011,WN,1123,SJC,LAS,820,5,0,0,,
1/3/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/3/2011,WN,611,SJC,BUR,820,0,0,0,,
1/4/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/4/2011,WN,611,SJC,BUR,820,6,3,0,,
1/5/2011,MQ,3192,SJC,LAX,820,0,18,0,0,0
1/6/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/7/2011,MQ,3192,SJC,LAX,820,0,2,0,,
1/8/2011,MQ,3192,SJC,LAX,820,0,10,0,,
1/8/2011,WN,1711,SJC,ONT,820,0,0,0,,
1/8/2011,WN,651,SJC,PHX,820,0,0,0,,
1/9/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/10/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/11/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/12/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/13/2011,MQ,3192,SJC,LAX,820,65,62,0,62,0
1/14/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/15/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/15/2011,WN,1623,SJC,SNA,820,0,0,0,,
1/16/2011,MQ,3192,SJC,LAX,820,,,1,,
1/17/2011,MQ,3192,SJC,LAX,820,,,1,,
1/18/2011,MQ,3192,SJC,LAX,820,,,1,,
1/19/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/20/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/21/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/22/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/22/2011,WN,1623,SJC,SNA,820,0,0,0,,
1/23/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/24/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/25/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/26/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/27/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/28/2011,MQ,3192,SJC,LAX,820,11,4,0,,
1/29/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/29/2011,WN,1623,SJC,SNA,820,0,0,0,,
1/30/2011,MQ,3192,SJC,LAX,820,34,38,0,0,0
1/31/2011,MQ,3192,SJC,LAX,820,0,0,0,,
1/1/2011,WN,651,SJC,PHX,825,1,0,0,,
1/9/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/10/2011,WN,2901,SJC,SNA,825,11,0,0,,
1/11/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/12/2011,WN,2901,SJC,SNA,825,1,0,0,,
1/13/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/14/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/16/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/17/2011,WN,2901,SJC,SNA,825,,,1,,
1/18/2011,WN,2901,SJC,SNA,825,110,101,0,0,0
1/19/2011,WN,2901,SJC,SNA,825,12,10,0,,
1/20/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/21/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/23/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/24/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/25/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/26/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/27/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/28/2011,WN,2901,SJC,SNA,825,12,4,0,,
1/30/2011,WN,2901,SJC,SNA,825,0,0,0,,
1/31/2011,WN,2901,SJC,SNA,825,5,0,0,,
1/5/2011,WN,958,SJC,SAN,830,0,0,0,,
1/6/2011,WN,958,SJC,SAN,830,0,0,0,,
1/7/2011,WN,958,SJC,SAN,830,0,0,0,,
1/9/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/9/2011,WN,2153,SJC,RNO,830,0,0,0,,
1/10/2011,WN,1656,SJC,LAX,830,3,0,0,,
1/10/2011,WN,3010,SJC,ONT,830,4,0,0,,
1/11/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/11/2011,WN,3010,SJC,ONT,830,0,0,0,,
1/12/2011,WN,1656,SJC,LAX,830,42,39,0,0,0
1/12/2011,WN,3010,SJC,ONT,830,0,0,0,,
1/13/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/13/2011,WN,3010,SJC,ONT,830,5,0,0,,
1/14/2011,WN,1656,SJC,LAX,830,0,3,0,,
1/14/2011,WN,3010,SJC,ONT,830,0,2,0,,
1/15/2011,WN,1517,SJC,BUR,830,1,0,0,,
1/15/2011,WN,2699,SJC,PDX,830,23,24,0,23,0
1/16/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/16/2011,WN,2153,SJC,RNO,830,0,0,0,,
1/17/2011,WN,1656,SJC,LAX,830,,,1,,
1/17/2011,WN,3010,SJC,ONT,830,,,1,,
1/18/2011,WN,1656,SJC,LAX,830,50,50,0,15,0
1/18/2011,WN,3010,SJC,ONT,830,81,73,0,0,0
1/19/2011,WN,1656,SJC,LAX,830,4,4,0,,
1/19/2011,WN,3010,SJC,ONT,830,0,0,0,,
1/20/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/20/2011,WN,3010,SJC,ONT,830,0,12,0,,
1/21/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/21/2011,WN,3010,SJC,ONT,830,0,0,0,,
1/22/2011,WN,1517,SJC,BUR,830,0,0,0,,
1/22/2011,WN,2699,SJC,PDX,830,0,0,0,,
1/23/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/23/2011,WN,2153,SJC,RNO,830,0,0,0,,
1/24/2011,WN,1656,SJC,LAX,830,0,2,0,,
1/24/2011,WN,3010,SJC,ONT,830,0,0,0,,
1/25/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/25/2011,WN,3010,SJC,ONT,830,1,0,0,,
1/26/2011,WN,1656,SJC,LAX,830,0,0,0,,
1/26/2011,WN,3010,SJC,ONT,830,0,0,0,,
1/27/2011,WN,1656,SJC,LAX,830,0,0,0,,
