"","DATE","ORIGIN","DEST","DEP_DELAY_GROUP","ARR_DELAY_GROUP","DEP","ARR"
"62343",20,"SAN","JFK",0,-1,12,21
"62344",21,"SAN","JFK",-1,-1,12,21
"62345",23,"SAN","JFK",-1,-2,12,21
"62346",24,"SAN","JFK",-1,-2,12,21
"62347",25,"SAN","JFK",-1,-1,12,21
"62348",26,"SAN","JFK",-1,0,12,21
"62349",27,"SAN","JFK",9,9,12,21
"62350",28,"SAN","JFK",1,2,12,21
"62351",30,"SAN","JFK",-1,-2,12,21
"62352",31,"SAN","JFK",3,1,12,21
"62353",1,"SAN","PHX",0,-1,12,14
"62354",2,"SAN","PHX",0,-1,12,14
"62355",3,"SAN","PHX",-1,-1,12,14
"62356",4,"SAN","PHX",-1,0,12,14
"62357",5,"SAN","PHX",-1,-1,12,14
"62358",6,"SAN","PHX",-1,-1,12,14
"62359",7,"SAN","PHX",-1,-1,12,14
"62360",8,"SAN","PHX",-1,-1,12,14
"62361",9,"SAN","PHX",-1,-1,12,14
"62362",10,"SAN","PHX",0,-1,12,14
"62363",11,"SAN","PHX",0,0,12,14
"62364",12,"SAN","PHX",-1,-1,12,14
"62365",13,"SAN","PHX",-1,-1,12,14
"62366",14,"SAN","PHX",0,0,12,14
"62367",15,"SAN","PHX",-1,-1,12,14
"62368",16,"SAN","PHX",0,0,12,14
"62369",17,"SAN","PHX",-1,0,12,14
"62370",18,"SAN","PHX",-1,-2,12,14
"62371",19,"SAN","PHX",-1,-1,12,14
"62372",20,"SAN","PHX",-1,-1,12,14
"62373",21,"SAN","PHX",-1,-1,12,14
"62374",22,"SAN","PHX",-1,-1,12,14
"62375",23,"SAN","PHX",0,0,12,14
"62376",24,"SAN","PHX",-1,-1,12,14
"62377",25,"SAN","PHX",-1,-2,12,14
"62378",26,"SAN","PHX",-1,-1,12,14
"62379",27,"SAN","PHX",-1,0,12,14
"62380",28,"SAN","PHX",-1,0,12,14
"62381",29,"SAN","PHX",0,0,12,14
"62382",30,"SAN","PHX",-1,-1,12,14
"62383",31,"SAN","PHX",-1,0,12,14
"62384",3,"SAN","LAS",-1,0,12,13
"62385",4,"SAN","LAS",2,2,12,13
"62386",5,"SAN","DEN",1,0,12,15
"62387",6,"SAN","DEN",1,0,12,15
"62388",7,"SAN","DEN",0,0,12,15
"62389",9,"SAN","SFO",0,-1,12,14
"62390",10,"SAN","SFO",1,0,12,14
"62391",11,"SAN","SFO",-1,-2,12,14
"62392",12,"SAN","SFO",-1,-2,12,14
"62393",13,"SAN","SFO",5,4,12,14
"62394",14,"SAN","SFO",-1,-2,12,14
"62395",15,"SAN","SJC",-1,-1,12,13
"62396",16,"SAN","SFO",3,4,12,14
"62397",17,"SAN","SFO",0,-1,12,14
"62398",18,"SAN","SFO",-1,-2,12,14
"62399",19,"SAN","SFO",-1,-1,12,14
"62400",20,"SAN","SFO",-1,-2,12,14
"62401",21,"SAN","SFO",-1,-2,12,14
"62402",22,"SAN","SJC",-1,-1,12,13
"62403",23,"SAN","SFO",2,0,12,14
"62404",24,"SAN","SFO",1,0,12,14
"62405",25,"SAN","SFO",0,-2,12,14
"62406",26,"SAN","SFO",0,-1,12,14
"62407",27,"SAN","SFO",-1,-2,12,14
"62408",28,"SAN","SFO",4,4,12,14
"62409",29,"SAN","SJC",0,-1,12,13
"62410",30,"SAN","SFO",-1,-1,12,14
"62411",31,"SAN","SFO",0,-1,12,14
"62412",1,"SAN","DEN",0,0,12,15
"62413",8,"SAN","DEN",0,-1,12,15
"62414",2,"SAN","JFK",0,-1,12,21
"62415",3,"SAN","JFK",1,0,12,21
"62416",4,"SAN","JFK",3,2,12,21
"62417",1,"SAN","LAS",0,0,12,13
"62418",8,"SAN","LAS",1,1,12,13
"62419",31,"SAN","IAH",0,-1,12,17
"62420",30,"SAN","IAH",0,0,12,17
"62421",29,"SAN","IAH",0,1,12,17
"62422",28,"SAN","IAH",1,1,12,17
"62423",27,"SAN","IAH",0,0,12,17
"62424",26,"SAN","IAH",0,0,12,17
"62425",25,"SAN","IAH",2,2,12,17
"62426",24,"SAN","IAH",0,0,12,17
"62427",23,"SAN","IAH",1,1,12,17
"62428",22,"SAN","IAH",1,0,12,17
"62429",21,"SAN","IAH",2,2,12,17
"62430",20,"SAN","IAH",0,0,12,17
"62431",19,"SAN","IAH",1,0,12,17
"62432",18,"SAN","IAH",0,0,12,17
"62433",17,"SAN","IAH",-1,0,12,17
"62434",16,"SAN","IAH",-1,0,12,17
"62435",15,"SAN","IAH",0,1,12,17
"62436",14,"SAN","IAH",0,0,12,17
"62437",13,"SAN","IAH",0,0,12,17
"62438",12,"SAN","IAH",0,0,12,17
"62439",11,"SAN","IAH",0,0,12,17
"62440",10,"SAN","IAH",0,-1,12,17
"62441",9,"SAN","IAH",1,1,12,17
"62442",8,"SAN","IAH",-1,-1,12,17
"62443",7,"SAN","IAH",1,0,12,17
"62444",6,"SAN","IAH",1,0,12,17
"62445",5,"SAN","IAH",1,0,12,17
"62446",4,"SAN","IAH",0,1,12,17
"62447",3,"SAN","MCI",2,0,12,18
"62448",4,"SAN","MCI",9,7,12,18
"62449",5,"SAN","SFO",0,-1,12,14
"62450",6,"SAN","SFO",0,-1,12,14
"62451",7,"SAN","SFO",0,-1,12,14
"62452",9,"SAN","OAK",0,0,12,14
"62453",10,"SAN","OAK",1,1,12,14
"62454",11,"SAN","OAK",0,0,12,14
"62455",12,"SAN","OAK",-1,-1,12,14
"62456",13,"SAN","OAK",0,0,12,14
"62457",14,"SAN","OAK",-1,-1,12,14
"62458",16,"SAN","OAK",0,-1,12,14
"62459",17,"SAN","OAK",-1,-1,12,14
"62460",18,"SAN","OAK",0,-1,12,14
"62461",19,"SAN","OAK",0,0,12,14
"62462",20,"SAN","OAK",-1,-1,12,14
"62463",21,"SAN","OAK",2,2,12,14
"62464",23,"SAN","OAK",0,-1,12,14
"62465",24,"SAN","OAK",0,-1,12,14
"62466",25,"SAN","OAK",0,-1,12,14
"62467",26,"SAN","OAK",0,-1,12,14
"62468",27,"SAN","OAK",0,-1,12,14
"62469",28,"SAN","OAK",1,0,12,14
"62470",30,"SAN","OAK",0,-1,12,14
"62471",31,"SAN","OAK",-1,-1,12,14
"62472",31,"SAN","EWR",-1,-2,12,21
"62473",30,"SAN","EWR",0,-1,12,21
"62474",28,"SAN","EWR",0,0,12,21
"62475",27,"SAN","EWR",11,12,12,21
"62477",25,"SAN","EWR",-1,-1,12,21
"62478",24,"SAN","EWR",-1,0,12,21
"62479",23,"SAN","EWR",0,1,12,21
"62480",21,"SAN","EWR",-1,-1,12,21
"62481",20,"SAN","EWR",-1,-1,12,21
"62482",19,"SAN","EWR",0,0,12,21
"62483",18,"SAN","EWR",1,1,12,21
"62484",17,"SAN","EWR",0,0,12,21
"62485",16,"SAN","EWR",-1,0,12,21
"62486",14,"SAN","EWR",0,1,12,21
"62487",13,"SAN","EWR",0,0,12,21
"62488",12,"SAN","EWR",0,2,12,21
"62490",10,"SAN","EWR",0,1,12,21
"62491",9,"SAN","EWR",0,-1,12,21
"62492",7,"SAN","EWR",1,0,12,21
"62493",6,"SAN","EWR",0,0,12,21
"62494",5,"SAN","EWR",0,-1,12,21
"62495",4,"SAN","EWR",3,2,12,21
"62496",3,"SAN","IAH",0,0,12,18
"62497",2,"SAN","IAH",0,-1,12,18
"62498",1,"SAN","IAH",1,-1,12,18
"62499",2,"SAN","DTW",0,-2,12,20
"62500",3,"SAN","DTW",4,2,12,20
"62501",1,"SAN","SJC",3,3,12,14
"62502",8,"SAN","SJC",1,1,12,14
"62503",15,"SAN","OAK",-1,-1,12,14
"62504",15,"SAN","SMF",0,0,12,14
"62505",22,"SAN","OAK",-1,-1,12,14
"62506",22,"SAN","SMF",0,-1,12,14
"62507",29,"SAN","OAK",0,0,12,14
"62508",29,"SAN","SMF",1,1,12,14
"62509",1,"SAN","PHX",-1,-1,13,15
"62510",2,"SAN","LAS",7,6,13,14
"62511",2,"SAN","TUS",2,1,13,15
"62512",8,"SAN","PHX",0,0,13,15
"62513",9,"SAN","DEN",1,1,13,16
"62514",10,"SAN","DEN",1,0,13,16
"62515",11,"SAN","DEN",-1,-1,13,16
"62516",12,"SAN","DEN",0,0,13,16
"62517",13,"SAN","DEN",-1,-1,13,16
"62518",14,"SAN","DEN",1,2,13,16
"62519",15,"SAN","HOU",0,0,13,17
"62520",15,"SAN","PHX",0,0,13,15
"62521",16,"SAN","DEN",0,0,13,16
"62522",17,"SAN","DEN",1,0,13,16
"62523",18,"SAN","DEN",0,0,13,16
"62524",19,"SAN","DEN",2,2,13,16
"62525",20,"SAN","DEN",0,0,13,16
"62526",21,"SAN","DEN",0,-1,13,16
"62527",22,"SAN","HOU",0,0,13,17
"62528",22,"SAN","PHX",0,0,13,15
"62529",23,"SAN","DEN",0,0,13,16
"62530",24,"SAN","DEN",2,2,13,16
"62531",25,"SAN","DEN",-1,-1,13,16
"62532",26,"SAN","DEN",-1,1,13,16
"62533",27,"SAN","DEN",0,1,13,16
"62534",28,"SAN","DEN",-1,-1,13,16
"62535",29,"SAN","HOU",1,0,13,17
"62536",29,"SAN","PHX",4,4,13,15
"62537",30,"SAN","DEN",0,-1,13,16
"62538",31,"SAN","DEN",0,1,13,16
"62539",8,"SAN","SFO",0,-1,13,14
"62540",15,"SAN","SFO",-1,-2,13,14
"62541",22,"SAN","SFO",-1,-1,13,14
"62542",29,"SAN","SFO",-1,-2,13,14
"62543",3,"SAN","EWR",0,-2,13,21
"62544",1,"SAN","EWR",0,-1,13,21
"62545",1,"SAN","SLC",-1,-1,13,16
"62546",2,"SAN","SLC",-1,-1,13,16
"62547",3,"SAN","SLC",-1,-2,13,16
"62548",4,"SAN","SLC",1,0,13,15
"62549",5,"SAN","SLC",-1,-1,13,15
"62550",6,"SAN","SLC",-1,-2,13,15
"62551",7,"SAN","SLC",-1,-1,13,15
"62552",8,"SAN","SLC",-1,-1,13,15
"62553",9,"SAN","SLC",-1,-1,13,15
"62554",10,"SAN","SLC",-1,0,13,15
"62555",11,"SAN","SLC",-1,-1,13,15
"62556",12,"SAN","SLC",-1,-1,13,15
"62557",13,"SAN","SLC",-1,-2,13,15
"62558",14,"SAN","SLC",-1,-1,13,15
"62559",15,"SAN","SLC",-1,-1,13,15
"62560",16,"SAN","SLC",-1,-1,13,15
"62561",17,"SAN","SLC",-1,-2,13,15
"62562",18,"SAN","SLC",-1,-1,13,15
"62563",19,"SAN","SLC",-1,-1,13,15
"62564",20,"SAN","SLC",4,4,13,15
"62565",21,"SAN","SLC",-1,-1,13,15
"62566",22,"SAN","SLC",-1,-1,13,15
"62567",23,"SAN","SLC",-1,0,13,15
"62568",24,"SAN","SLC",-1,-1,13,15
"62569",25,"SAN","SLC",-1,-1,13,15
"62570",26,"SAN","SLC",-1,0,13,15
"62571",27,"SAN","SLC",-1,-1,13,15
"62572",28,"SAN","SLC",1,0,13,15
"62573",29,"SAN","SLC",-1,-2,13,15
"62574",30,"SAN","SLC",-1,-2,13,15
"62575",31,"SAN","SLC",-1,-1,13,15
"62576",5,"SAN","SFO",-1,-2,13,14
"62577",6,"SAN","SFO",-1,-2,13,14
"62578",7,"SAN","SFO",-1,-2,13,14
"62579",10,"SAN","SFO",-1,-1,13,14
"62580",13,"SAN","SFO",12,12,13,14
"62581",14,"SAN","SFO",-1,-1,13,14
"62582",17,"SAN","SFO",-1,0,13,14
"62583",20,"SAN","SFO",-1,-2,13,14
"62584",21,"SAN","SFO",-1,-2,13,14
"62585",24,"SAN","SFO",-1,-2,13,14
"62586",27,"SAN","SFO",0,-2,13,14
"62587",28,"SAN","SFO",-1,1,13,14
"62588",31,"SAN","SFO",-1,-2,13,14
"62589",23,"SAN","SFO",-1,-2,13,14
"62590",9,"SAN","SFO",0,-1,13,14
"62591",16,"SAN","SFO",-1,0,13,14
"62592",30,"SAN","SFO",0,-1,13,14
"62593",1,"SAN","LAX",-1,-1,13,13
"62594",2,"SAN","LAX",0,1,13,13
"62595",3,"SAN","LAX",0,0,13,13
"62596",4,"SAN","LAX",-1,-1,13,13
"62597",5,"SAN","LAX",-1,-1,13,13
"62598",6,"SAN","LAX",-1,-1,13,13
"62599",7,"SAN","LAX",0,-1,13,13
"62600",8,"SAN","LAX",1,0,13,13
"62601",9,"SAN","LAX",-1,-1,13,13
"62602",10,"SAN","LAX",-1,-1,13,13
"62603",11,"SAN","LAX",-1,-1,13,13
"62604",12,"SAN","LAX",-1,-1,13,13
"62605",13,"SAN","LAX",-1,-1,13,13
"62606",14,"SAN","LAX",-1,-1,13,13
"62607",15,"SAN","LAX",-1,-1,13,13
"62608",16,"SAN","LAX",-1,-1,13,13
"62609",17,"SAN","LAX",-1,-1,13,13
"62610",18,"SAN","LAX",-1,-1,13,13
"62611",19,"SAN","LAX",0,-1,13,13
"62612",20,"SAN","LAX",-1,-1,13,13
"62613",21,"SAN","LAX",-1,-1,13,13
"62614",22,"SAN","LAX",-1,-1,13,13
"62615",23,"SAN","LAX",-1,-2,13,13
"62616",24,"SAN","LAX",0,0,13,13
"62617",25,"SAN","LAX",1,1,13,13
"62618",26,"SAN","LAX",-1,-1,13,13
"62619",27,"SAN","LAX",0,-1,13,13
"62620",28,"SAN","LAX",0,0,13,13
"62621",29,"SAN","LAX",-1,-2,13,13
"62622",30,"SAN","LAX",-1,-1,13,13
"62623",31,"SAN","LAX",-1,-1,13,13
"62624",1,"SAN","SFO",2,3,13,14
"62625",2,"SAN","SFO",-1,0,13,14
"62626",4,"SAN","SFO",-1,-2,13,14
"62627",11,"SAN","SFO",3,2,13,14
"62628",12,"SAN","SFO",-1,-1,13,14
"62629",18,"SAN","SFO",-1,-2,13,14
"62630",19,"SAN","SFO",-1,-1,13,14
"62631",25,"SAN","SFO",-1,-2,13,14
"62632",26,"SAN","SFO",0,-1,13,14
"62633",1,"SAN","SFO",2,2,13,14
"62634",3,"SAN","SFO",3,2,13,14
"62635",4,"SAN","SFO",0,0,13,14
"62636",8,"SAN","SFO",-1,0,13,14
"62637",2,"SAN","EWR",2,2,13,21
"62638",3,"SAN","LAS",1,1,13,14
"62639",3,"SAN","PHX",0,-1,13,15
"62640",4,"SAN","LAS",0,-1,13,14
"62641",4,"SAN","PHX",0,0,13,15
"62642",5,"SAN","PHX",1,1,13,15
"62643",6,"SAN","PHX",0,0,13,15
"62644",7,"SAN","PHX",1,1,13,15
"62645",9,"SAN","PHX",0,0,13,15
"62646",10,"SAN","PHX",0,-1,13,15
"62647",11,"SAN","PHX",0,-1,13,15
"62648",12,"SAN","PHX",-1,-1,13,15
"62649",13,"SAN","PHX",0,0,13,15
"62650",14,"SAN","PHX",1,1,13,15
"62651",16,"SAN","PHX",-1,-1,13,15
"62652",17,"SAN","PHX",0,0,13,15
"62653",18,"SAN","PHX",-1,-1,13,15
"62654",19,"SAN","PHX",0,0,13,15
"62655",20,"SAN","PHX",0,0,13,15
"62656",21,"SAN","PHX",0,0,13,15
"62657",23,"SAN","PHX",1,0,13,15
"62658",24,"SAN","PHX",0,0,13,15
"62660",26,"SAN","PHX",0,0,13,15
"62661",27,"SAN","PHX",0,-1,13,15
"62662",28,"SAN","PHX",4,5,13,15
"62663",30,"SAN","PHX",0,-1,13,15
"62664",31,"SAN","PHX",0,0,13,15
"62665",9,"SAN","IAD",-1,-1,13,20
"62666",16,"SAN","IAD",-1,1,13,20
"62667",23,"SAN","IAD",3,2,13,20
"62669",3,"SAN","SFO",0,-1,13,14
"62670",1,"SAN","IAD",-1,-2,13,21
"62671",8,"SAN","IAD",0,-1,13,20
"62672",15,"SAN","IAD",0,-1,13,20
"62673",22,"SAN","IAD",-1,-2,13,20
"62674",29,"SAN","IAD",-1,-1,13,20
"62675",4,"SAN","DTW",0,-2,13,20
"62676",5,"SAN","DTW",0,-1,13,20
"62677",6,"SAN","DTW",-1,-1,13,20
"62678",7,"SAN","DTW",0,-1,13,20
"62679",9,"SAN","DTW",-1,-1,13,20
"62680",10,"SAN","DTW",-1,-2,13,20
"62681",11,"SAN","DTW",2,2,13,20
"62682",12,"SAN","DTW",-1,0,13,20
"62683",13,"SAN","DTW",0,1,13,20
"62684",14,"SAN","DTW",-1,1,13,20
"62685",16,"SAN","DTW",-1,0,13,20
"62686",17,"SAN","DTW",0,-1,13,20
"62687",18,"SAN","DTW",4,5,13,20
"62688",19,"SAN","DTW",0,-2,13,20
"62689",20,"SAN","DTW",-1,0,13,20
"62690",21,"SAN","DTW",-1,-1,13,20
"62691",23,"SAN","DTW",-1,-1,13,20
"62692",24,"SAN","DTW",-1,-1,13,20
"62693",25,"SAN","DTW",-1,-1,13,20
"62694",26,"SAN","DTW",-1,-1,13,20
"62695",27,"SAN","DTW",-1,1,13,20
"62696",28,"SAN","DTW",-1,-1,13,20
"62697",30,"SAN","DTW",-1,-2,13,20
"62698",31,"SAN","DTW",-1,-2,13,20
"62699",5,"SAN","LAS",1,0,13,14
"62700",6,"SAN","LAS",0,0,13,14
"62701",7,"SAN","LAS",0,0,13,14
"62702",9,"SAN","LAS",1,1,13,14
"62703",10,"SAN","LAS",1,1,13,14
"62704",11,"SAN","LAS",2,1,13,14
"62705",12,"SAN","LAS",0,-1,13,14
"62706",13,"SAN","LAS",0,1,13,14
"62707",14,"SAN","LAS",0,0,13,14
"62708",15,"SAN","LAS",2,1,13,14
"62709",16,"SAN","LAS",-1,-2,13,14
"62710",17,"SAN","LAS",0,-1,13,14
"62711",18,"SAN","LAS",1,0,13,14
"62712",19,"SAN","LAS",8,8,13,14
"62713",20,"SAN","LAS",0,0,13,14
"62714",21,"SAN","LAS",2,1,13,14
"62715",22,"SAN","LAS",0,-1,13,14
"62716",23,"SAN","LAS",1,0,13,14
"62717",24,"SAN","LAS",-1,-1,13,14
"62718",25,"SAN","LAS",-1,-1,13,14
"62719",26,"SAN","LAS",-1,-1,13,14
"62720",27,"SAN","LAS",0,-1,13,14
"62721",28,"SAN","LAS",0,-1,13,14
"62722",29,"SAN","LAS",0,-1,13,14
"62723",30,"SAN","LAS",0,0,13,14
"62724",31,"SAN","LAS",-1,-1,13,14
"62725",2,"SAN","LAX",0,0,13,14
"62726",2,"SAN","PHX",1,0,13,15
"62727",5,"SAN","HOU",0,0,13,18
"62728",6,"SAN","HOU",0,-1,13,18
"62729",7,"SAN","HOU",-1,-2,13,18
"62730",9,"SAN","TUS",0,-1,13,15
"62731",10,"SAN","TUS",2,1,13,15
"62732",11,"SAN","TUS",-1,-1,13,15
"62733",12,"SAN","TUS",-1,-2,13,15
"62734",13,"SAN","TUS",1,1,13,15
"62735",14,"SAN","TUS",0,0,13,15
"62736",15,"SAN","ELP",2,2,13,16
"62737",16,"SAN","TUS",0,0,13,15
"62738",17,"SAN","TUS",1,1,13,15
"62739",18,"SAN","TUS",-1,-1,13,15
"62740",19,"SAN","TUS",5,5,13,15
"62741",20,"SAN","TUS",-1,-1,13,15
"62742",21,"SAN","TUS",-1,-1,13,15
"62743",22,"SAN","ELP",0,0,13,16
"62744",23,"SAN","TUS",1,1,13,15
"62745",24,"SAN","TUS",-1,-1,13,15
"62746",25,"SAN","TUS",-1,-1,13,15
"62747",26,"SAN","TUS",-1,-1,13,15
"62748",27,"SAN","TUS",0,0,13,15
"62749",28,"SAN","TUS",1,2,13,15
"62750",29,"SAN","ELP",7,7,13,16
"62751",30,"SAN","TUS",-1,-1,13,15
"62752",31,"SAN","TUS",-1,-1,13,15
"62753",6,"SAN","IAD",0,-1,13,21
"62754",7,"SAN","IAD",-1,-2,13,21
"62755",10,"SAN","IAD",-1,-2,13,21
"62756",13,"SAN","IAD",0,0,13,21
"62757",14,"SAN","IAD",-1,1,13,21
"62758",17,"SAN","IAD",-1,0,13,21
"62759",20,"SAN","IAD",-1,0,13,21
"62760",21,"SAN","IAD",-1,-1,13,21
"62761",24,"SAN","IAD",-1,-1,13,21
"62762",27,"SAN","IAD",-1,0,13,21
"62763",28,"SAN","IAD",-1,0,13,21
"62764",31,"SAN","IAD",0,-1,13,21
"62765",11,"SAN","IAD",-1,-2,13,21
"62766",12,"SAN","IAD",-1,-1,13,21
"62767",18,"SAN","IAD",-1,0,13,21
"62768",19,"SAN","IAD",-1,-2,13,21
"62769",25,"SAN","IAD",0,0,13,21
"62771",3,"SAN","IAD",-1,-2,13,21
"62772",2,"SAN","IAD",8,6,13,21
"62773",1,"SAN","LAX",0,0,13,14
"62774",1,"SAN","PDX",-1,-1,13,16
"62775",2,"SAN","PDX",12,12,13,16
"62776",3,"SAN","PDX",-1,-1,13,16
"62777",4,"SAN","PDX",-1,-1,13,16
"62778",5,"SAN","PDX",1,0,13,16
"62779",6,"SAN","PDX",-2,-2,13,16
"62780",7,"SAN","PDX",-1,-1,13,16
"62781",8,"SAN","PDX",0,0,13,16
"62782",9,"SAN","PDX",-1,0,13,16
"62783",10,"SAN","PDX",-1,-1,13,16
"62784",11,"SAN","PDX",-2,-1,13,16
"62785",12,"SAN","PDX",-1,-1,13,16
"62786",13,"SAN","PDX",-1,-1,13,16
"62787",14,"SAN","PDX",-1,-2,13,16
"62788",15,"SAN","PDX",0,0,13,16
"62789",16,"SAN","PDX",-1,-2,13,16
"62790",17,"SAN","PDX",-1,-2,13,16
"62791",18,"SAN","PDX",-1,-2,13,16
"62792",19,"SAN","PDX",-1,-1,13,16
"62793",20,"SAN","PDX",-1,-2,13,16
"62794",21,"SAN","PDX",-1,-2,13,16
"62795",22,"SAN","PDX",-1,-2,13,16
"62796",23,"SAN","PDX",-1,-1,13,16
"62797",24,"SAN","PDX",-1,-2,13,16
"62798",25,"SAN","PDX",-2,-2,13,16
"62799",26,"SAN","PDX",-1,-2,13,16
"62800",27,"SAN","PDX",-2,-2,13,16
"62801",28,"SAN","PDX",0,-2,13,16
"62802",29,"SAN","PDX",-1,-2,13,16
"62803",30,"SAN","PDX",-1,-2,13,16
"62804",31,"SAN","PDX",-1,0,13,16
"62805",1,"SAN","OAK",0,0,13,15
"62806",1,"SAN","SMF",-1,-1,13,15
"62807",8,"SAN","OAK",0,1,13,15
"62808",8,"SAN","SMF",0,0,13,15
"62809",9,"SAN","SJC",3,3,13,14
"62810",10,"SAN","SJC",1,1,13,14
"62811",11,"SAN","SJC",-1,-1,13,14
"62812",12,"SAN","SJC",-1,-1,13,14
"62813",13,"SAN","SJC",5,5,13,14
"62814",14,"SAN","SJC",4,4,13,14
"62815",15,"SAN","AUS",-1,0,13,18
"62816",16,"SAN","SJC",10,10,13,14
"62817",17,"SAN","SJC",2,1,13,14
"62818",18,"SAN","SJC",1,0,13,14
"62819",19,"SAN","SJC",-1,-1,13,14
"62820",20,"SAN","SJC",0,-1,13,14
"62821",21,"SAN","SJC",-1,-1,13,14
"62822",22,"SAN","AUS",-1,-1,13,18
"62823",23,"SAN","SJC",0,0,13,14
"62824",24,"SAN","SJC",0,-1,13,14
"62825",25,"SAN","SJC",-1,-1,13,14
"62826",26,"SAN","SJC",-1,-1,13,14
"62827",27,"SAN","SJC",0,-1,13,14
"62828",28,"SAN","SJC",12,12,13,14
"62829",29,"SAN","AUS",-1,-1,13,18
"62830",30,"SAN","SJC",5,5,13,14
"62831",31,"SAN","SJC",0,0,13,14
"62832",23,"SAN","LAX",0,1,13,14
"62833",16,"SAN","LAX",0,0,13,14
"62834",9,"SAN","LAX",4,4,13,14
"62835",30,"SAN","LAX",0,0,13,14
"62836",5,"SAN","SMF",-1,-2,13,15
"62837",6,"SAN","SMF",-1,-2,13,15
"62838",7,"SAN","SMF",1,1,13,15
"62839",4,"SAN","IAD",-1,-2,13,21
"62840",5,"SAN","IAD",-1,-2,13,21
"62841",3,"SAN","LAX",1,1,13,14
"62842",1,"SAN","LAS",1,1,13,14
"62843",1,"SAN","PHX",0,-1,13,15
"62844",3,"SAN","SJC",1,1,13,15
"62845",4,"SAN","SJC",0,0,13,15
"62846",8,"SAN","LAS",-1,-1,13,14
"62847",8,"SAN","PHX",-1,-1,13,15
"62848",9,"SAN","ORD",5,4,13,19
"62849",16,"SAN","ORD",-1,0,13,19
"62850",23,"SAN","ORD",1,0,13,19
"62851",30,"SAN","ORD",0,0,13,19
"62852",1,"SAN","ATL",0,-1,13,20
"62853",2,"SAN","ATL",2,0,13,20
"62854",3,"SAN","ATL",0,-1,13,20
"62855",24,"SAN","LAX",-1,-2,13,14
"62856",21,"SAN","LAX",-1,-2,13,14
"62857",20,"SAN","LAX",-1,-2,13,14
"62858",28,"SAN","LAX",-1,-1,13,14
"62859",27,"SAN","LAX",-1,-2,13,14
"62860",26,"SAN","LAX",0,-1,13,14
"62861",25,"SAN","LAX",-1,-2,13,14
"62862",4,"SAN","LAX",1,0,13,14
"62863",5,"SAN","LAX",-1,-1,13,14
"62864",6,"SAN","LAX",-1,-1,13,14
"62865",7,"SAN","LAX",0,1,13,14
"62867",10,"SAN","LAX",-1,-1,13,14
"62868",19,"SAN","LAX",-1,-2,13,14
"62869",17,"SAN","LAX",-1,-1,13,14
"62870",18,"SAN","LAX",-1,-1,13,14
"62871",13,"SAN","LAX",5,4,13,14
"62872",12,"SAN","LAX",-1,-2,13,14
"62873",14,"SAN","LAX",-1,-2,13,14
"62874",31,"SAN","LAX",-1,-1,13,14
"62875",2,"SAN","SFO",1,1,13,15
"62876",2,"SAN","SJC",1,1,13,15
"62877",9,"SAN","OAK",1,1,13,15
"62878",10,"SAN","OAK",1,1,13,15
"62879",11,"SAN","OAK",0,0,13,15
"62880",12,"SAN","OAK",0,0,13,15
"62882",14,"SAN","OAK",1,1,13,15
"62883",16,"SAN","OAK",0,-1,13,15
"62884",17,"SAN","OAK",1,1,13,15
"62885",18,"SAN","OAK",-1,-1,13,15
"62886",19,"SAN","OAK",0,-1,13,15
"62887",20,"SAN","OAK",1,1,13,15
"62888",21,"SAN","OAK",0,-1,13,15
"62889",23,"SAN","OAK",1,1,13,15
"62890",24,"SAN","OAK",-1,-1,13,15
"62891",25,"SAN","OAK",-1,-1,13,15
"62892",26,"SAN","OAK",0,-1,13,15
"62893",27,"SAN","OAK",0,-1,13,15
"62894",28,"SAN","OAK",4,3,13,15
"62895",30,"SAN","OAK",3,2,13,15
"62896",31,"SAN","OAK",0,0,13,15
"62897",4,"SAN","ATL",1,-1,13,20
"62898",5,"SAN","ATL",-1,-2,13,20
"62899",6,"SAN","ATL",-1,0,13,20
"62900",7,"SAN","ATL",0,-1,13,20
"62901",8,"SAN","ATL",-1,-1,13,20
"62904",11,"SAN","ATL",-1,-1,13,20
"62905",12,"SAN","ATL",-1,0,13,20
"62906",13,"SAN","ATL",-1,2,13,20
"62907",14,"SAN","ATL",-1,0,13,20
"62908",15,"SAN","ATL",-1,0,13,20
"62909",16,"SAN","ATL",-1,0,13,20
"62910",17,"SAN","ATL",-1,0,13,20
"62911",18,"SAN","ATL",1,1,13,20
"62912",19,"SAN","ATL",-1,3,13,20
"62913",20,"SAN","ATL",-1,-1,13,20
"62914",21,"SAN","ATL",-1,-1,13,20
"62915",22,"SAN","ATL",-1,-2,13,20
"62916",23,"SAN","ATL",0,-1,13,20
"62917",24,"SAN","ATL",-1,1,13,20
"62918",25,"SAN","ATL",-1,0,13,20
"62919",26,"SAN","ATL",0,0,13,20
"62920",27,"SAN","ATL",-1,1,13,20
"62921",28,"SAN","ATL",-1,0,13,20
"62922",29,"SAN","ATL",-1,-1,13,20
"62923",30,"SAN","ATL",-1,-1,13,20
"62924",31,"SAN","ATL",-1,0,13,20
"62925",2,"SAN","HOU",2,1,13,18
"62926",3,"SAN","OAK",1,0,13,15
"62927",4,"SAN","OAK",1,0,13,15
"62928",5,"SAN","PHX",0,0,13,16
"62929",6,"SAN","PHX",1,1,13,16
"62930",7,"SAN","PHX",-1,-1,13,16
"62931",15,"SAN","OAK",-1,-1,13,15
"62932",22,"SAN","OAK",2,2,13,15
